32.68,-124.12
32.695,-124.13
32.71,-124.14
32.725,-124.15
32.74,-124.16
32.755,-124.17
32.77,-124.17
32.786,-124.18
32.801,-124.19
32.816,-124.2
32.831,-124.21
32.847,-124.21
32.861,-124.22
32.862,-124.22
32.878,-124.23
32.893,-124.24
32.909,-124.24
32.924,-124.25
32.94,-124.26
32.955,-124.27
32.971,-124.27
32.986,-124.28
33.002,-124.29
33.018,-124.29
33.033,-124.3
33.049,-124.31
33.065,-124.31
33.081,-124.32
33.096,-124.33
33.112,-124.33
33.128,-124.34
33.144,-124.34
33.16,-124.35
33.176,-124.36
33.192,-124.36
33.208,-124.37
33.224,-124.37
33.24,-124.38
33.256,-124.38
33.272,-124.39
33.288,-124.39
33.304,-124.4
33.32,-124.41
33.336,-124.41
33.353,-124.42
33.369,-124.42
33.385,-124.42
33.401,-124.43
33.417,-124.43
33.434,-124.44
33.45,-124.44
33.466,-124.45
33.483,-124.45
33.499,-124.45
33.515,-124.46
33.528,-124.46
33.538,-124.47
33.554,-124.47
33.57,-124.48
33.585,-124.48
33.601,-124.49
33.617,-124.5
33.633,-124.5
33.646,-124.51
33.647,-124.51
33.661,-124.52
33.674,-124.53
33.687,-124.55
33.7,-124.56
33.714,-124.57
33.727,-124.58
33.741,-124.59
33.754,-124.61
33.768,-124.62
33.78,-124.63
33.782,-124.63
33.796,-124.64
33.809,-124.65
33.823,-124.66
33.837,-124.67
33.851,-124.69
33.864,-124.7
33.873,-124.7
33.873,-124.7
33.887,-124.72
33.89,-124.72
33.893,-124.72
33.904,-124.74
33.916,-124.75
33.927,-124.77
33.939,-124.78
33.951,-124.79
33.963,-124.81
33.975,-124.82
33.987,-124.84
33.999,-124.85
34.011,-124.86
34.023,-124.88
34.035,-124.89
34.047,-124.91
34.059,-124.92
34.072,-124.93
34.084,-124.95
34.096,-124.96
34.109,-124.97
34.121,-124.99
34.134,-125
34.147,-125.01
34.159,-125.03
34.172,-125.04
34.185,-125.05
34.198,-125.06
34.211,-125.08
34.224,-125.09
34.237,-125.1
34.25,-125.11
34.263,-125.13
34.276,-125.14
34.289,-125.15
34.302,-125.16
34.316,-125.18
34.329,-125.19
34.342,-125.2
34.356,-125.21
34.369,-125.22
34.383,-125.24
34.396,-125.25
34.41,-125.26
34.424,-125.27
34.427,-125.27
34.435,-125.28
34.449,-125.29
34.463,-125.3
34.476,-125.31
34.49,-125.33
34.504,-125.34
34.518,-125.35
34.532,-125.36
34.546,-125.37
34.56,-125.38
34.574,-125.39
34.588,-125.4
34.602,-125.41
34.617,-125.42
34.631,-125.43
34.645,-125.44
34.66,-125.46
34.674,-125.47
34.688,-125.48
34.703,-125.49
34.717,-125.5
34.732,-125.51
34.746,-125.52
34.761,-125.52
34.776,-125.53
34.79,-125.54
34.805,-125.55
34.82,-125.56
34.835,-125.57
34.85,-125.58
34.865,-125.59
34.879,-125.6
34.894,-125.61
34.909,-125.62
34.925,-125.63
34.94,-125.63
34.955,-125.64
34.97,-125.65
34.985,-125.66
35,-125.67
35.015,-125.68
35.031,-125.69
35.046,-125.69
35.061,-125.7
35.077,-125.71
35.092,-125.72
35.108,-125.72
35.123,-125.73
35.139,-125.74
35.154,-125.75
35.17,-125.75
35.185,-125.76
35.201,-125.77
35.215,-125.77
35.218,-125.78
35.229,-125.8
35.24,-125.81
35.251,-125.83
35.263,-125.84
35.274,-125.86
35.285,-125.87
35.297,-125.89
35.302,-125.89
35.307,-125.9
35.312,-125.91
35.314,-125.91
35.325,-125.92
35.329,-125.93
35.336,-125.94
35.348,-125.95
35.359,-125.97
35.37,-125.98
35.382,-126
35.393,-126.01
35.405,-126.03
35.417,-126.04
35.428,-126.06
35.44,-126.07
35.452,-126.09
35.464,-126.1
35.475,-126.11
35.487,-126.13
35.499,-126.14
35.512,-126.16
35.524,-126.17
35.536,-126.19
35.548,-126.2
35.56,-126.21
35.573,-126.23
35.585,-126.24
35.598,-126.25
35.61,-126.27
35.623,-126.28
35.635,-126.29
35.648,-126.31
35.661,-126.32
35.673,-126.33
35.686,-126.35
35.699,-126.36
35.712,-126.37
35.725,-126.39
35.738,-126.4
35.751,-126.41
35.764,-126.42
35.777,-126.44
35.791,-126.45
35.804,-126.46
35.817,-126.47
35.831,-126.49
35.844,-126.5
35.858,-126.51
35.871,-126.52
35.885,-126.53
35.898,-126.55
35.912,-126.56
35.926,-126.57
35.939,-126.58
35.953,-126.59
35.967,-126.6
35.981,-126.62
35.995,-126.63
36.009,-126.64
36.023,-126.65
36.037,-126.66
36.051,-126.67
36.065,-126.68
36.079,-126.69
36.094,-126.7
36.108,-126.71
36.122,-126.72
36.137,-126.73
36.151,-126.74
36.166,-126.76
36.18,-126.77
36.195,-126.78
36.209,-126.79
36.224,-126.8
36.238,-126.81
36.253,-126.82
36.268,-126.82
36.283,-126.83
36.297,-126.84
36.312,-126.85
36.327,-126.86
36.342,-126.87
36.357,-126.88
36.372,-126.89
36.387,-126.9
36.402,-126.91
36.417,-126.92
36.432,-126.93
36.447,-126.93
36.463,-126.94
36.478,-126.95
36.493,-126.96
36.508,-126.97
36.524,-126.98
36.539,-126.98
36.554,-126.99
36.57,-127
36.585,-127.01
36.601,-127.02
36.616,-127.02
36.632,-127.03
36.647,-127.04
36.663,-127.04
36.679,-127.05
36.694,-127.06
36.71,-127.07
36.726,-127.07
36.742,-127.08
36.757,-127.09
36.773,-127.09
36.789,-127.1
36.805,-127.11
36.821,-127.11
36.837,-127.12
36.852,-127.13
36.868,-127.13
36.884,-127.14
36.9,-127.14
36.916,-127.15
36.932,-127.15
36.948,-127.16
36.965,-127.17
36.981,-127.17
36.997,-127.18
37.005,-127.18
37.006,-127.18
37.02,-127.19
37.033,-127.2
37.047,-127.22
37.06,-127.23
37.074,-127.24
37.088,-127.25
37.102,-127.26
37.115,-127.28
37.129,-127.29
37.143,-127.3
37.157,-127.31
37.171,-127.32
37.185,-127.33
37.199,-127.34
37.214,-127.36
37.228,-127.37
37.234,-127.37
37.244,-127.38
37.258,-127.39
37.272,-127.4
37.287,-127.41
37.301,-127.42
37.315,-127.43
37.33,-127.44
37.344,-127.45
37.359,-127.46
37.374,-127.47
37.388,-127.48
37.403,-127.49
37.418,-127.5
37.432,-127.51
37.447,-127.52
37.462,-127.53
37.477,-127.54
37.492,-127.55
37.507,-127.56
37.522,-127.57
37.537,-127.58
37.552,-127.59
37.567,-127.6
37.582,-127.6
37.597,-127.61
37.612,-127.62
37.627,-127.63
37.643,-127.64
37.658,-127.65
37.673,-127.66
37.689,-127.66
37.704,-127.67
37.708,-127.67
37.71,-127.68
37.725,-127.68
37.74,-127.69
37.756,-127.7
37.771,-127.71
37.787,-127.72
37.802,-127.72
37.818,-127.73
37.833,-127.74
37.849,-127.75
37.864,-127.75
37.88,-127.76
37.896,-127.77
37.911,-127.77
37.927,-127.78
37.943,-127.79
37.959,-127.8
37.974,-127.8
37.99,-127.81
38.006,-127.82
38.022,-127.82
38.038,-127.83
38.054,-127.83
38.07,-127.84
38.086,-127.85
38.102,-127.85
38.118,-127.86
38.134,-127.86
38.15,-127.87
38.166,-127.87
38.182,-127.88
38.198,-127.89
38.214,-127.89
38.231,-127.9
38.247,-127.9
38.263,-127.91
38.279,-127.91
38.296,-127.92
38.312,-127.92
38.328,-127.92
38.344,-127.93
38.361,-127.93
38.377,-127.94
38.393,-127.94
38.399,-127.94
38.4,-127.94
38.414,-127.96
38.428,-127.97
38.442,-127.98
38.456,-127.99
38.469,-128
38.483,-128.02
38.497,-128.03
38.511,-128.04
38.525,-128.05
38.54,-128.06
38.554,-128.07
38.568,-128.08
38.582,-128.09
38.597,-128.11
38.611,-128.12
38.625,-128.13
38.64,-128.14
38.654,-128.15
38.669,-128.16
38.683,-128.17
38.698,-128.18
38.712,-128.19
38.727,-128.2
38.742,-128.21
38.756,-128.22
38.771,-128.23
38.786,-128.24
38.801,-128.25
38.816,-128.26
38.831,-128.27
38.846,-128.28
38.861,-128.29
38.876,-128.3
38.891,-128.31
38.906,-128.31
38.921,-128.32
38.936,-128.33
38.951,-128.34
38.966,-128.35
38.982,-128.36
38.997,-128.37
39.012,-128.38
39.028,-128.38
39.043,-128.39
39.059,-128.4
39.07,-128.41
39.074,-128.41
39.089,-128.42
39.105,-128.43
39.12,-128.44
39.135,-128.45
39.15,-128.45
39.165,-128.46
39.18,-128.47
39.196,-128.48
39.211,-128.49
39.226,-128.5
39.242,-128.5
39.257,-128.51
39.273,-128.52
39.288,-128.53
39.304,-128.54
39.319,-128.54
39.335,-128.55
39.35,-128.56
39.366,-128.57
39.382,-128.57
39.397,-128.58
39.413,-128.59
39.429,-128.6
39.445,-128.6
39.46,-128.61
39.476,-128.62
39.492,-128.62
39.508,-128.63
39.524,-128.64
39.54,-128.64
39.556,-128.65
39.572,-128.66
39.588,-128.66
39.604,-128.67
39.62,-128.67
39.636,-128.68
39.652,-128.69
39.668,-128.69
39.684,-128.7
39.7,-128.7
39.716,-128.71
39.733,-128.71
39.749,-128.72
39.765,-128.72
39.781,-128.73
39.797,-128.73
39.814,-128.74
39.83,-128.74
39.846,-128.75
39.863,-128.75
39.879,-128.75
39.895,-128.76
39.912,-128.76
39.928,-128.77
39.945,-128.77
39.961,-128.77
39.977,-128.78
39.994,-128.78
40.01,-128.78
40.027,-128.79
40.043,-128.79
40.06,-128.79
40.076,-128.8
40.093,-128.8
40.109,-128.8
40.126,-128.81
40.142,-128.81
40.159,-128.81
40.176,-128.81
40.192,-128.82
40.209,-128.82
40.225,-128.82
40.242,-128.82
40.259,-128.82
40.275,-128.82
40.292,-128.83
40.308,-128.83
40.325,-128.83
40.342,-128.83
40.358,-128.83
40.375,-128.83
40.392,-128.83
40.408,-128.83
40.425,-128.84
40.442,-128.84
40.458,-128.84
40.475,-128.84
40.492,-128.84
40.508,-128.84
40.525,-128.84
40.542,-128.84
40.558,-128.84
40.575,-128.84
40.592,-128.84
40.608,-128.84
40.625,-128.84
40.642,-128.84
40.658,-128.83
40.675,-128.83
40.692,-128.83
40.708,-128.83
40.725,-128.83
40.741,-128.83
40.758,-128.83
40.775,-128.83
40.791,-128.82
40.808,-128.82
40.825,-128.82
40.841,-128.82
40.858,-128.82
40.874,-128.81
40.891,-128.81
40.907,-128.81
40.924,-128.81
40.941,-128.8
40.957,-128.8
40.974,-128.8
40.99,-128.8
41.007,-128.79
41.023,-128.79
41.04,-128.79
41.056,-128.78
41.073,-128.78
41.089,-128.78
41.105,-128.77
41.122,-128.77
41.138,-128.76
41.155,-128.76
41.171,-128.76
41.187,-128.75
41.204,-128.75
41.22,-128.74
41.227,-128.74
41.231,-128.74
41.247,-128.75
41.263,-128.75
41.28,-128.75
41.296,-128.76
41.312,-128.76
41.329,-128.77
41.345,-128.77
41.362,-128.77
41.378,-128.78
41.394,-128.78
41.411,-128.79
41.427,-128.79
41.444,-128.79
41.46,-128.79
41.477,-128.8
41.493,-128.8
41.51,-128.8
41.527,-128.81
41.543,-128.81
41.553,-128.81
41.556,-128.81
41.571,-128.82
41.587,-128.83
41.602,-128.84
41.618,-128.85
41.633,-128.85
41.649,-128.86
41.664,-128.87
41.68,-128.88
41.696,-128.89
41.711,-128.89
41.727,-128.9
41.743,-128.91
41.758,-128.92
41.774,-128.92
41.79,-128.93
41.806,-128.94
41.822,-128.94
41.838,-128.95
41.853,-128.96
41.869,-128.96
41.885,-128.97
41.901,-128.98
41.917,-128.98
41.933,-128.99
41.949,-128.99
41.965,-129
41.981,-129.01
41.998,-129.01
42.014,-129.02
42.03,-129.02
42.046,-129.03
42.062,-129.03
42.078,-129.04
42.095,-129.04
42.111,-129.05
42.127,-129.05
42.143,-129.06
42.16,-129.06
42.176,-129.07
42.192,-129.07
42.209,-129.08
42.225,-129.08
42.241,-129.09
42.258,-129.09
42.274,-129.09
42.29,-129.1
42.307,-129.1
42.323,-129.11
42.34,-129.11
42.356,-129.11
42.373,-129.12
42.389,-129.12
42.406,-129.12
42.422,-129.13
42.439,-129.13
42.455,-129.13
42.472,-129.13
42.488,-129.14
42.505,-129.14
42.522,-129.14
42.538,-129.14
42.555,-129.15
42.571,-129.15
42.588,-129.15
42.605,-129.15
42.621,-129.15
42.638,-129.15
42.654,-129.16
42.671,-129.16
42.688,-129.16
42.704,-129.16
42.71,-129.16
42.721,-129.16
42.738,-129.16
42.754,-129.16
42.771,-129.16
42.788,-129.16
42.804,-129.16
42.821,-129.16
42.838,-129.16
42.854,-129.16
42.871,-129.16
42.888,-129.16
42.904,-129.16
42.921,-129.16
42.938,-129.16
42.954,-129.16
42.971,-129.16
42.988,-129.16
43.004,-129.16
43.021,-129.16
43.038,-129.16
43.054,-129.16
43.071,-129.15
43.088,-129.15
43.104,-129.15
43.121,-129.15
43.137,-129.15
43.154,-129.15
43.171,-129.14
43.187,-129.14
43.204,-129.14
43.22,-129.14
43.237,-129.13
43.253,-129.13
43.27,-129.13
43.286,-129.13
43.303,-129.12
43.319,-129.12
43.336,-129.12
43.352,-129.11
43.369,-129.11
43.385,-129.11
43.402,-129.1
43.418,-129.1
43.435,-129.09
43.451,-129.09
43.467,-129.09
43.484,-129.08
43.5,-129.08
43.516,-129.07
43.533,-129.07
43.549,-129.06
43.565,-129.06
43.582,-129.05
43.598,-129.05
43.614,-129.04
43.63,-129.04
43.647,-129.03
43.663,-129.03
43.679,-129.02
43.695,-129.02
43.711,-129.01
43.727,-129
43.743,-129
43.759,-128.99
43.775,-128.99
43.791,-128.98
43.807,-128.97
43.823,-128.97
43.839,-128.96
43.855,-128.95
43.871,-128.95
43.887,-128.94
43.903,-128.93
43.918,-128.92
43.919,-128.92
43.932,-128.92
43.948,-128.92
43.965,-128.91
43.981,-128.91
43.998,-128.91
44.014,-128.9
44.03,-128.9
44.047,-128.89
44.063,-128.89
44.08,-128.88
44.096,-128.88
44.112,-128.87
44.128,-128.87
44.145,-128.86
44.161,-128.86
44.177,-128.85
44.193,-128.85
44.209,-128.84
44.226,-128.84
44.242,-128.83
44.258,-128.83
44.274,-128.82
44.29,-128.81
44.306,-128.81
44.322,-128.8
44.338,-128.79
44.354,-128.79
44.37,-128.78
44.386,-128.77
44.402,-128.77
44.418,-128.76
44.42,-128.76
44.423,-128.76
44.432,-128.76
44.442,-128.76
44.459,-128.76
44.475,-128.76
44.492,-128.76
44.509,-128.76
44.525,-128.76
44.542,-128.75
44.544,-128.75
44.549,-128.75
44.565,-128.75
44.582,-128.75
44.599,-128.75
44.615,-128.75
44.632,-128.75
44.649,-128.75
44.665,-128.75
44.68,-128.75
44.696,-128.75
44.713,-128.76
44.73,-128.76
44.746,-128.76
44.763,-128.76
44.78,-128.76
44.796,-128.76
44.813,-128.76
44.83,-128.76
44.846,-128.76
44.863,-128.76
44.88,-128.76
44.896,-128.76
44.913,-128.76
44.93,-128.76
44.946,-128.76
44.963,-128.76
44.979,-128.76
44.996,-128.76
45.013,-128.76
45.029,-128.75
45.045,-128.75
45.046,-128.75
45.063,-128.75
45.079,-128.75
45.096,-128.75
45.113,-128.75
45.129,-128.75
45.146,-128.75
45.162,-128.74
45.165,-128.74
45.174,-128.74
45.191,-128.74
45.207,-128.74
45.224,-128.74
45.24,-128.73
45.256,-128.73
45.266,-128.73
45.283,-128.73
45.299,-128.74
45.316,-128.74
45.333,-128.74
45.349,-128.74
45.366,-128.74
45.382,-128.74
45.399,-128.74
45.416,-128.74
45.432,-128.74
45.449,-128.74
45.466,-128.74
45.482,-128.74
45.499,-128.74
45.509,-128.74
45.515,-128.74
45.53,-128.75
45.547,-128.75
45.563,-128.76
45.579,-128.76
45.595,-128.77
45.611,-128.77
45.628,-128.78
45.644,-128.78
45.66,-128.79
45.676,-128.79
45.693,-128.8
45.709,-128.8
45.725,-128.81
45.742,-128.81
45.758,-128.82
45.774,-128.82
45.791,-128.83
45.807,-128.83
45.824,-128.83
45.84,-128.84
45.857,-128.84
45.873,-128.84
45.89,-128.85
45.906,-128.85
45.923,-128.85
45.939,-128.86
45.95,-128.86
45.956,-128.86
45.972,-128.86
45.989,-128.87
46.005,-128.87
46.022,-128.87
46.038,-128.87
46.055,-128.88
46.072,-128.88
46.088,-128.88
46.105,-128.88
46.121,-128.88
46.138,-128.89
46.155,-128.89
46.171,-128.89
46.172,-128.89
46.179,-128.89
46.195,-128.9
46.21,-128.91
46.225,-128.92
46.24,-128.93
46.256,-128.94
46.271,-128.95
46.287,-128.96
46.302,-128.97
46.317,-128.98
46.333,-128.99
46.349,-128.99
46.364,-129
46.38,-129.01
46.386,-129.01
46.54,-129.11
46.552,-129.09
46.563,-129.08
46.575,-129.06
46.586,-129.04
46.598,-129.02
46.609,-129.01
46.621,-128.99
46.632,-128.97
46.644,-128.95
46.655,-128.94
46.667,-128.92
46.678,-128.9
46.69,-128.88
46.701,-128.87
46.708,-128.86
46.719,-128.84
46.729,-128.82
46.74,-128.8
46.751,-128.78
46.762,-128.76
46.772,-128.74
46.783,-128.73
46.794,-128.71
46.804,-128.69
46.815,-128.67
46.826,-128.65
46.836,-128.63
46.847,-128.61
46.858,-128.59
46.868,-128.58
46.879,-128.56
46.89,-128.54
46.9,-128.52
46.911,-128.5
46.922,-128.48
46.932,-128.46
46.943,-128.45
46.954,-128.43
46.964,-128.41
46.975,-128.39
46.986,-128.37
46.996,-128.35
47.007,-128.33
47.017,-128.31
47.028,-128.3
47.039,-128.28
47.049,-128.26
47.06,-128.24
47.071,-128.22
47.081,-128.2
47.092,-128.18
47.102,-128.16
47.113,-128.15
47.124,-128.13
47.134,-128.11
47.145,-128.09
47.155,-128.07
47.166,-128.05
47.177,-128.03
47.187,-128.01
47.198,-127.99
47.208,-127.98
47.219,-127.96
47.229,-127.94
47.24,-127.92
47.251,-127.9
47.261,-127.88
47.272,-127.86
47.282,-127.84
47.293,-127.82
47.303,-127.81
47.314,-127.79
47.324,-127.77
47.335,-127.75
47.345,-127.73
47.356,-127.71
47.366,-127.69
47.375,-127.67
47.385,-127.66
47.395,-127.64
47.405,-127.62
47.415,-127.6
47.425,-127.58
47.434,-127.56
47.444,-127.54
47.454,-127.52
47.464,-127.5
47.474,-127.48
47.484,-127.46
47.494,-127.44
47.504,-127.42
47.514,-127.4
47.524,-127.38
47.534,-127.36
47.544,-127.34
47.554,-127.32
47.563,-127.3
47.573,-127.28
47.583,-127.26
47.593,-127.24
47.603,-127.22
47.613,-127.2
47.616,-127.19
47.625,-127.17
47.633,-127.15
47.642,-127.13
47.65,-127.11
47.659,-127.09
47.667,-127.07
47.676,-127.04
47.685,-127.02
47.693,-127
47.702,-126.98
47.71,-126.96
47.719,-126.94
47.727,-126.92
47.736,-126.9
47.744,-126.88
47.753,-126.85
47.761,-126.83
47.77,-126.81
47.778,-126.79
47.787,-126.77
47.795,-126.75
47.804,-126.73
47.812,-126.71
47.821,-126.68
47.825,-126.67
47.835,-126.65
47.844,-126.63
47.854,-126.61
47.863,-126.59
47.873,-126.57
47.882,-126.55
47.892,-126.53
47.901,-126.51
47.911,-126.49
47.92,-126.47
47.93,-126.45
47.939,-126.43
47.949,-126.41
47.958,-126.39
47.968,-126.37
47.977,-126.35
47.987,-126.33
47.996,-126.31
48.005,-126.29
48.015,-126.27
48.024,-126.25
48.034,-126.23
48.043,-126.21
48.053,-126.19
48.062,-126.16
48.072,-126.14
48.081,-126.12
48.09,-126.1
48.1,-126.08
48.109,-126.06
48.119,-126.04
48.128,-126.02
48.138,-126
48.147,-125.98
48.156,-125.96
48.166,-125.94
48.175,-125.92
48.185,-125.9
48.188,-125.89
48.195,-125.86
48.202,-125.84
48.209,-125.82
48.216,-125.8
48.223,-125.77
48.23,-125.75
48.237,-125.73
48.244,-125.71
48.251,-125.68
48.258,-125.66
48.264,-125.64
48.271,-125.61
48.278,-125.59
48.285,-125.57
48.292,-125.55
48.299,-125.52
48.306,-125.5
48.307,-125.5
48.313,-125.47
48.319,-125.45
48.325,-125.43
48.331,-125.4
48.338,-125.38
48.339,-125.38
48.349,-125.36
48.355,-125.34
48.492,-125.02
48.492,-125.02
48.489,-125.02
48.486,-125.02
48.482,-125.02
48.479,-125.02
48.476,-125.03
48.472,-125.03
48.469,-125.03
48.466,-125.03
48.463,-125.03
48.459,-125.03
48.456,-125.03
48.452,-125.04
48.449,-125.04
48.446,-125.04
48.442,-125.04
48.439,-125.04
48.435,-125.04
48.432,-125.04
48.43,-125.04
48.426,-125.04
48.423,-125.04
48.419,-125.04
48.416,-125.04
48.412,-125.05
48.409,-125.05
48.405,-125.05
48.402,-125.05
48.398,-125.05
48.395,-125.05
48.391,-125.05
48.391,-125.05
48.388,-125.05
48.384,-125.05
48.381,-125.05
48.377,-125.05
48.374,-125.05
48.37,-125.04
48.367,-125.04
48.363,-125.04
48.36,-125.04
48.356,-125.04
48.353,-125.04
48.35,-125.04
48.346,-125.04
48.343,-125.04
48.339,-125.04
48.336,-125.03
48.333,-125.03
48.329,-125.03
48.326,-125.03
48.323,-125.03
48.32,-125.03
48.318,-125.03
48.314,-125.02
48.311,-125.02
48.308,-125.02
48.308,-125.02
48.305,-125.02
48.302,-125.03
48.299,-125.03
48.296,-125.03
48.293,-125.04
48.291,-125.04
48.288,-125.04
48.285,-125.04
48.281,-125.05
48.278,-125.05
48.275,-125.05
48.272,-125.05
48.269,-125.06
48.266,-125.06
48.263,-125.06
48.259,-125.06
48.256,-125.06
48.253,-125.07
48.25,-125.07
48.246,-125.07
48.243,-125.07
48.24,-125.07
48.236,-125.07
48.233,-125.08
48.229,-125.08
48.226,-125.08
48.223,-125.08
48.219,-125.08
48.216,-125.08
48.212,-125.08
48.209,-125.08
48.205,-125.08
48.202,-125.08
48.198,-125.08
48.195,-125.08
48.191,-125.08
48.188,-125.08
48.185,-125.08
48.181,-125.08
48.178,-125.08
48.174,-125.08
48.171,-125.08
48.167,-125.08
48.164,-125.08
48.162,-125.08
48.16,-125.08
48.157,-125.08
48.153,-125.08
48.15,-125.08
48.146,-125.08
48.143,-125.08
48.139,-125.08
48.136,-125.07
48.133,-125.07
48.129,-125.07
48.126,-125.07
48.123,-125.07
48.119,-125.07
48.116,-125.07
48.113,-125.06
48.11,-125.06
48.106,-125.06
48.103,-125.06
48.1,-125.06
48.097,-125.05
48.094,-125.05
48.091,-125.05
48.088,-125.05
48.085,-125.04
48.082,-125.04
48.079,-125.04
48.076,-125.04
48.073,-125.03
48.07,-125.03
48.069,-125.03
48.069,-125.03
48.066,-125.03
48.063,-125.02
48.061,-125.02
47.52,-124.68
47.518,-124.68
47.515,-124.68
47.512,-124.69
47.508,-124.69
47.505,-124.69
47.502,-124.69
47.498,-124.69
47.495,-124.69
47.492,-124.69
47.488,-124.7
47.485,-124.7
47.481,-124.7
47.478,-124.7
47.474,-124.7
47.471,-124.7
47.467,-124.7
47.464,-124.7
47.46,-124.7
47.457,-124.7
47.453,-124.7
47.45,-124.7
47.447,-124.7
47.443,-124.7
47.44,-124.7
47.436,-124.7
47.433,-124.7
47.429,-124.7
47.426,-124.7
47.422,-124.7
47.419,-124.7
47.415,-124.7
47.412,-124.69
47.408,-124.69
47.405,-124.69
47.402,-124.69
47.398,-124.69
47.395,-124.69
47.392,-124.69
47.391,-124.69
47.388,-124.69
47.384,-124.68
47.381,-124.68
47.378,-124.68
47.375,-124.68
47.371,-124.68
47.368,-124.67
47.365,-124.67
47.362,-124.67
47.359,-124.67
47.356,-124.67
47.353,-124.66
47.35,-124.66
47.347,-124.66
47.344,-124.65
47.341,-124.65
47.338,-124.65
47.336,-124.65
47.333,-124.65
47.33,-124.64
47.326,-124.64
47.323,-124.64
47.32,-124.64
47.317,-124.64
47.313,-124.63
47.31,-124.63
47.307,-124.63
47.304,-124.63
47.301,-124.62
47.298,-124.62
47.295,-124.62
47.292,-124.62
47.289,-124.61
47.286,-124.61
47.283,-124.61
47.281,-124.61
47.278,-124.6
47.275,-124.6
47.272,-124.6
47.27,-124.59
47.268,-124.59
47.265,-124.59
47.262,-124.59
47.259,-124.58
47.258,-124.58
47.256,-124.58
47.253,-124.58
47.25,-124.57
47.247,-124.57
47.246,-124.57
47.243,-124.57
47.24,-124.57
47.237,-124.57
47.233,-124.56
47.23,-124.56
47.227,-124.56
47.224,-124.56
47.22,-124.56
47.217,-124.56
47.214,-124.55
47.211,-124.55
47.208,-124.55
47.205,-124.55
47.202,-124.54
47.198,-124.54
47.195,-124.54
47.193,-124.54
47.19,-124.53
47.187,-124.53
47.184,-124.53
47.181,-124.52
47.178,-124.52
47.175,-124.52
47.173,-124.52
47.171,-124.51
47.17,-124.51
47.167,-124.51
47.165,-124.51
47.162,-124.5
47.16,-124.5
47.157,-124.49
